inputUrl,id,type,shortCode,caption,hashtags,mentions,url,commentsCount,firstComment,latestComments,dimensionsHeight,dimensionsWidth,displayUrl,images,alt,likesCount,timestamp,childPosts,ownerFullName,username,ownerId,isSponsored,taggedUsers,coauthorProducers,isCommentsDisabled,videoUrl,videoViewCount,videoPlayCount,productType,videoDuration,isPinned,musicInfo,locationName,locationId,requestErrorMessages,error,errorDescription,paidPartnership,sponsors,description,pais
https://www.instagram.com/nikolasferreiradm/,3.54541840691459e+18,Video,DEz20G0RodB,O PIX está unindo o povo.,[],[],https://www.instagram.com/p/DEz20G0RodB/,893492.0,Nicolas faz um vídeo falando do INSS estão tentando encobrir usando os jogos de azar,"[{'id': '18042158174242496', 'text': 'Nicolas faz um vídeo falando do INSS estão tentando encobrir usando os jogos de azar', 'ownerUsername': 'kassiano_cicero', 'ownerProfilePicUrl': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/469596883_590541010159684_1056963285601026133_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=f7OKyE9OE_sQ7kNvwGVPK5x&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKfnDrdUjEsusdFAvfwoLayOgBBSURncADhC74xDFhwTA&oe=682A8E41&_nc_sid=10d13b', 'timestamp': '2025-05-14T16:17:14.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0, 'owner': {'id': '71140090114', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/469596883_590541010159684_1056963285601026133_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=f7OKyE9OE_sQ7kNvwGVPK5x&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKfnDrdUjEsusdFAvfwoLayOgBBSURncADhC74xDFhwTA&oe=682A8E41&_nc_sid=10d13b', 'username': 'kassiano_cicero'}}, {'id': '18099767686541380', 'text': 'Quando o @sf_moro quis investigar o seu presidente demitiu ele 😂😂😂😂 pergunta a o @sf_moro tá mentindo.', 'ownerUsername': 'eniodouglasbalbino', 'ownerProfilePicUrl': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/463020203_1692178884964158_6927533029269996881_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=fifDPZjzk7gQ7kNvwElChAW&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfI01LqE0yWIV701UNMjj2W-FhHAkuaMaFNze9d8wWmfBQ&oe=682A8179&_nc_sid=10d13b', 'timestamp': '2025-05-14T16:14:48.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0, 'owner': {'id': '387692856', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/463020203_1692178884964158_6927533029269996881_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=fifDPZjzk7gQ7kNvwElChAW&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfI01LqE0yWIV701UNMjj2W-FhHAkuaMaFNze9d8wWmfBQ&oe=682A8179&_nc_sid=10d13b', 'username': 'eniodouglasbalbino'}}, {'id': '18050016950371125', 'text': 'Olá! Estou aqui com o coração aberto, buscando levar a mensagem de combate à corrupção a cada vez mais pessoas. Se você acredita que juntos podemos construir um país mais justo e transparente, peço com humildade que me siga. Sua participação é fundamental para ampliarmos essa voz. Muito obrigado por estar ao meu lado nessa luta!', 'ownerUsername': 'decorrupcaochega', 'ownerProfilePicUrl': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/498016991_17842196958494222_1210581550218133680_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=fKcAwm5Y-5sQ7kNvwEA15Ja&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJ31DvzFGedshVCGmYDiFsd2968N4kGVl0jVeDjJx4vcA&oe=682A8388&_nc_sid=10d13b', 'timestamp': '2025-05-14T15:59:30.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0, 'owner': {'id': '74672518221', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/498016991_17842196958494222_1210581550218133680_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=fKcAwm5Y-5sQ7kNvwEA15Ja&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJ31DvzFGedshVCGmYDiFsd2968N4kGVl0jVeDjJx4vcA&oe=682A8388&_nc_sid=10d13b', 'username': 'decorrupcaochega'}}, {'id': '17882913567181688', 'text': '👏👏👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷', 'ownerUsername': 'silviacearense', 'ownerProfilePicUrl': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/441502351_1579714299272829_1132912181445541060_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=HhIePYg3kaEQ7kNvwFTljWf&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJgWt20cLuElXaGl15kivx_qLrHORja3Z6OljSZS6wn6g&oe=682A8204&_nc_sid=10d13b', 'timestamp': '2025-05-14T15:44:33.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0, 'owner': {'id': '66200366424', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/441502351_1579714299272829_1132912181445541060_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=HhIePYg3kaEQ7kNvwFTljWf&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJgWt20cLuElXaGl15kivx_qLrHORja3Z6OljSZS6wn6g&oe=682A8204&_nc_sid=10d13b', 'username': 'silviacearense'}}, {'id': '17973760370850256', 'text': 'Maravilhoso video', 'ownerUsername': 'fabiane_ghilardi', 'ownerProfilePicUrl': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/454018831_462492486747578_2873129654663258932_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=4p9m2VhqgGIQ7kNvwEgFOSG&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLcMg0zHdNqchkpg8kc4yrkE0cx3a4FCrmOLTT6oC5gQw&oe=682A8714&_nc_sid=10d13b', 'timestamp': '2025-05-14T15:44:25.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0, 'owner': {'id': '2218955212', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/454018831_462492486747578_2873129654663258932_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=4p9m2VhqgGIQ7kNvwEgFOSG&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLcMg0zHdNqchkpg8kc4yrkE0cx3a4FCrmOLTT6oC5gQw&oe=682A8714&_nc_sid=10d13b', 'username': 'fabiane_ghilardi'}}, {'id': '18293864914218533', 'text': 'NIKOLAS, faz um vídeo das Bets e CPI', 'ownerUsername': 'susana_abra_salazar', 'ownerProfilePicUrl': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/495786382_18406238539098798_1503938419534413873_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=1Pl97q4VjpMQ7kNvwF8r-hc&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJy1e2tMxIxOliVKzJtfsoqWCA6pFHzhJOnJ_txacM6bw&oe=682A931F&_nc_sid=10d13b', 'timestamp': '2025-05-14T15:41:11.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0, 'owner': {'id': '3061746797', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/495786382_18406238539098798_1503938419534413873_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=1Pl97q4VjpMQ7kNvwF8r-hc&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJy1e2tMxIxOliVKzJtfsoqWCA6pFHzhJOnJ_txacM6bw&oe=682A931F&_nc_sid=10d13b', 'username': 'susana_abra_salazar'}}, {'id': '18023295479497153', 'text': '@eniodouglasbalbino 😂😂😂 tá JÓIA!', 'ownerUsername': 'saulooemanuel', 'ownerProfilePicUrl': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/457596911_2372856603046205_257764032174028705_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=SssUfjOKGsgQ7kNvwFxuyaN&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJONsvw0wm4Bw3QcoDXepMoPi6MrHPFMGf_piYRJPkwAQ&oe=682A8D57&_nc_sid=10d13b', 'timestamp': '2025-05-14T16:18:45.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0, 'owner': {'id': '214585107', 'is_verified': False, 'profile_pic_url': 'https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-19/457596911_2372856603046205_257764032174028705_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=SssUfjOKGsgQ7kNvwFxuyaN&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJONsvw0wm4Bw3QcoDXepMoPi6MrHPFMGf_piYRJPkwAQ&oe=682A8D57&_nc_sid=10d13b', 'username': 'saulooemanuel'}}]",1136.0,640.0,https://instagram.fcps4-1.fna.fbcdn.net/v/t51.2885-15/472643157_642020398336250_5075908773774818233_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGGH_qpr9ErUJbJVhYTkqb8QGo0Wj5tX5alQ7jN0d4Lq0el0sj1JhitXTjNSPshCJhwUBn_xoWdX_7oV8sAGDV0&_nc_ohc=4lXsktTH4m0Q7kNvwHGrVpi&_nc_gid=fp0RhI208JxQmHvvbSzZEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIoMGw_3ReGaRl-bxsz5A6pRT1e7r4KfMDBkWwWCDOAjw&oe=682A9204&_nc_sid=10d13b,[],,9009860.0,2025-01-14T15:00:00.000Z,[],Nikolas Ferreira,nikolasferreiradm,359409201.0,0.0,,,0.0,https://instagram.fcps4-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMDtloHhF4bdq2An5kXQ6OvzqaMs4Rhmqunz0fVQ7kSYtFOtoCBMgKedkyVgoWYUqeStPtttml5xi6cELNaBbKJxCrVEIbsmAgX6uA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=624994206642665_2564218284&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wQzQ4M0Y4M0E4NUU2Njc4MjQ0QzNBQzgyQkU1MjQ5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dERk9QQnlFT1BNOXVlZ0VBTUVmdmVVZW5yZ2FicV9FQUFBRhUCAsgBACgAGAAbABUAACbwsKSVgYiTQBUCKAJDMywXQG%2BLtkWhysEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA%3D&_nc_rid=0ff315cc2a&ccb=9-4&oh=00_AfKhmmUIEfQuhHbxnT-Jz2tR8PfINuEaRaGiVTPo_nsG_g&oe=68268A06&_nc_sid=10d13b,73380572.0,332619781.0,clips,252.366,1.0,"{'artist_name': 'nikolasferreiradm', 'song_name': 'Original audio', 'uses_original_audio': True, 'should_mute_audio': False, 'should_mute_audio_reason': '', 'audio_id': '1651680649033248'}",,,,,,,,,Brasil
